Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WPts,LPts,WPos,LPos,Pos,WOffRtg,LOffRtg,WDefRtg,LDefRtg,WNetRtg,LNetRtg,WAstR,LAstR,WTOR,LTOR,WTSP,LTSP,WeFGP,LeFGP,WFTAR,LFTAR,WORP,LORP,WDRP,LDRP,WRP,LRP,WPIE,LPIE
2003,139,1277,68,1196,46,N,0,25,45,6,16,12,18,9,21,15,10,5,0,18,16,43,5,21,9,12,8,14,9,14,2,1,20,68,46,51.7632,52.1088,51.936,130.93037584719656,88.57054836722119,88.57054836722119,130.93037584719656,42.359827479975365,-42.359827479975365,19.250513347022586,12.626262626262626,12.626262626262626,12.626262626262626,64.24792139077853,47.638773819386905,0.6222222222222222,0.43023255813953487,0.4,0.27906976744186046,0.391304347826087,0.27586206896551724,0.7241379310344828,0.6086956521739131,0.5769230769230769,0.4423076923076923,0.8380281690140845,0.1619718309859155
2003,139,1338,74,1231,52,N,0,25,47,4,9,20,28,10,21,15,11,9,1,14,19,44,6,17,8,10,5,15,13,16,3,2,18,74,52,57.90719999999999,57.024,57.465599999999995,128.77269183650742,90.48891858781603,90.48891858781603,128.77269183650742,38.28377324869139,-38.28377324869139,17.58087201125176,16.795865633074936,16.795865633074936,16.795865633074936,62.37356709372893,53.719008264462815,0.574468085106383,0.5,0.5957446808510638,0.22727272727272727,0.4,0.19230769230769232,0.8076923076923077,0.6,0.6078431372549019,0.49019607843137253,0.7315789473684211,0.26842105263157895
2003,139,1393,68,1329,56,N,0,26,57,5,12,11,18,5,33,16,17,11,9,19,22,63,3,19,9,19,11,27,16,22,8,4,19,68,56,73.8432,79.0656,76.45439999999999,88.94190524024779,73.24627490373348,73.24627490373348,88.94190524024779,15.695630336514313,-15.695630336514313,16.33986928104575,14.630577907827359,14.630577907827359,14.630577907827359,52.37215033887862,39.237668161434975,0.5,0.373015873015873,0.3157894736842105,0.30158730158730157,0.15625,0.25,0.75,0.84375,0.5,0.42105263157894735,0.7305389221556886,0.2694610778443114
2003,139,1400,77,1345,67,N,0,25,62,5,11,22,26,13,27,8,13,4,0,21,23,62,5,16,16,24,13,22,10,13,7,2,24,77,67,70.5024,69.6576,70.08,109.87442922374429,95.60502283105023,95.60502283105023,109.87442922374429,14.269406392694052,-14.269406392694052,8.470986869970352,10.464629552113855,10.464629552113855,10.464629552113855,52.42374727668845,46.16868798235942,0.4435483870967742,0.4112903225806452,0.41935483870967744,0.3870967741935484,0.37142857142857144,0.325,0.675,0.6285714285714286,0.5333333333333333,0.4666666666666667,0.6168831168831169,0.38311688311688313
2003,143,1112,88,1323,71,N,0,36,76,7,14,9,11,14,30,19,10,12,5,17,25,59,10,23,11,18,9,27,15,19,6,4,16,88,71,73.7664,73.8432,73.8048,119.23343739160597,96.19970516822754,96.19970516822754,119.23343739160597,23.033732223378436,-23.033732223378436,17.297887836853604,14.863258026159334,14.863258026159334,14.863258026159334,54.42850074220683,53.048416019127316,0.5197368421052632,0.5084745762711864,0.14473684210526316,0.3050847457627119,0.34146341463414637,0.23076923076923078,0.7692307692307693,0.6585365853658537,0.55,0.5125,0.6438848920863309,0.35611510791366907
2003,143,1242,69,1181,65,N,0,29,67,1,12,10,17,18,29,14,17,4,5,16,25,65,10,26,5,8,11,22,11,14,6,7,18,69,65,70.5408,68.6592,69.6,99.13793103448276,93.39080459770116,93.39080459770116,99.13793103448276,5.747126436781599,-5.747126436781599,13.272658323852863,11.762189905902481,11.762189905902481,11.762189905902481,46.32116004296455,47.43140688849971,0.44029850746268656,0.46153846153846156,0.2537313432835821,0.12307692307692308,0.45,0.275,0.725,0.55,0.5875,0.5,0.5657142857142857,0.4342857142857143
2003,143,1246,63,1458,57,N,0,24,49,1,5,14,24,12,21,9,14,10,4,17,19,45,8,21,11,16,7,19,9,15,7,1,20,63,57,59.0976,57.638400000000004,58.368,107.9358552631579,97.65625,97.65625,107.9358552631579,10.279605263157904,-10.279605263157904,10.901162790697674,11.835875854813258,11.835875854813258,11.835875854813258,52.88784419073203,54.76556495003843,0.5,0.5111111111111111,0.4897959183673469,0.35555555555555557,0.3870967741935484,0.25,0.75,0.6129032258064516,0.559322033898305,0.5254237288135594,0.6,0.4
2003,143,1266,77,1338,74,N,0,28,54,6,12,15,22,10,18,16,10,7,3,18,29,55,4,14,12,15,10,20,18,12,6,4,19,77,74,61.1328,61.05599999999999,61.09439999999999,126.03446469725542,121.12403100775195,121.12403100775195,126.03446469725542,4.9104336895034635,-4.9104336895034635,17.84121320249777,19.650655021834062,19.650655021834062,19.650655021834062,60.45854271356784,60.064935064935064,0.5740740740740741,0.5636363636363636,0.4074074074074074,0.2727272727272727,0.3333333333333333,0.35714285714285715,0.6428571428571429,0.6666666666666666,0.4827586206896552,0.5172413793103449,0.49416342412451364,0.5058365758754864
2003,144,1277,60,1268,58,N,0,22,56,6,17,10,12,11,26,10,18,8,3,20,20,54,2,16,16,18,9,24,8,15,12,4,15,60,58,65.5488,65.2032,65.376,91.77679882525696,88.71757219774841,88.71757219774841,91.77679882525696,3.0592266275085507,-3.0592266275085507,11.200716845878135,9.420631182289213,9.420631182289213,9.420631182289213,48.9556135770235,46.83462532299742,0.44642857142857145,0.3888888888888889,0.21428571428571427,0.3333333333333333,0.3142857142857143,0.2571428571428571,0.7428571428571429,0.6857142857142857,0.5285714285714286,0.5,0.46540880503144655,0.5345911949685535
2003,144,1328,65,1139,54,N,0,27,55,4,10,7,12,19,20,15,13,6,1,18,19,43,4,13,12,17,7,14,10,13,7,2,18,65,54,52.1088,54.220800000000004,53.1648,122.26134585289515,101.57096424702058,101.57096424702058,122.26134585289515,20.690381605874563,-20.690381605874563,16.991391028545536,13.60914534567229,13.60914534567229,13.60914534567229,53.91506303915063,53.48652931854199,0.5272727272727272,0.4883720930232558,0.21818181818181817,0.3953488372093023,0.5757575757575758,0.25925925925925924,0.7407407407407407,0.42424242424242425,0.65,0.55,0.6380368098159509,0.3619631901840491
2003,144,1393,79,1120,78,N,0,29,66,5,14,16,21,15,21,14,10,9,7,17,27,63,10,22,14,17,14,26,15,17,5,5,19,79,78,67.43039999999999,70.5408,68.9856,114.51665275071899,113.06707486779848,113.06707486779848,114.51665275071899,1.449577882920508,-1.449577882920508,14.107214832728738,14.637002341920374,14.637002341920374,14.637002341920374,52.49867091972356,55.33484676503972,0.4772727272727273,0.5079365079365079,0.3181818181818182,0.2698412698412698,0.36585365853658536,0.4,0.6,0.6341463414634146,0.47368421052631576,0.5394736842105263,0.5263157894736842,0.47368421052631576
2003,144,1400,82,1163,78,N,0,24,69,5,18,29,36,21,31,13,10,5,5,21,30,71,4,13,14,25,14,27,13,11,7,8,21,82,78,70.8864,75.84,73.3632,111.77265986216523,106.32033499084008,106.32033499084008,111.77265986216523,5.452324871325146,-5.452324871325146,12.054896142433234,12.264150943396226,12.264150943396226,12.264150943396226,48.32626119754833,47.5609756097561,0.38405797101449274,0.4507042253521127,0.5217391304347826,0.352112676056338,0.4375,0.3111111111111111,0.6888888888888889,0.5625,0.5591397849462365,0.5161290322580645,0.5398230088495575,0.46017699115044247
2003,145,1242,78,1112,75,N,0,29,67,8,26,12,18,15,22,16,15,13,5,20,23,55,10,22,19,23,11,26,16,19,8,2,17,78,75,71.9232,70.1952,71.0592,109.76763037017021,105.54579843285599,105.54579843285599,109.76763037017021,4.221831937314221,-4.221831937314221,15.105740181268882,15.980823012385137,15.980823012385137,15.980823012385137,52.055525894287236,57.58599508599508,0.4925373134328358,0.509090909090909,0.26865671641791045,0.41818181818181815,0.36585365853658536,0.3333333333333333,0.6666666666666666,0.6341463414634146,0.5,0.5540540540540541,0.502092050209205,0.497907949790795
2003,145,1266,83,1246,69,N,0,31,55,10,19,11,15,10,26,21,15,6,6,22,25,64,4,16,15,24,20,16,14,11,10,2,19,83,69,63.93599999999999,62.9376,63.4368,130.83888216303473,108.76967312348668,108.76967312348668,130.83888216303473,22.069209039548042,-22.069209039548042,21.516393442622952,14.061872237846524,14.061872237846524,14.061872237846524,67.37012987012987,46.27145922746781,0.6545454545454545,0.421875,0.2727272727272727,0.375,0.38461538461538464,0.43478260869565216,0.5652173913043478,0.6153846153846154,0.5,0.3611111111111111,0.6528925619834711,0.34710743801652894
2003,146,1393,63,1328,47,N,0,25,48,2,12,11,19,12,28,16,24,13,2,13,18,58,5,28,6,11,14,14,10,19,13,4,16,63,47,65.62559999999999,65.1264,65.376,96.36563876651981,71.89182574645129,71.89182574645129,96.36563876651981,24.47381302006852,-24.47381302006852,16.604400166044,10.888501742160278,10.888501742160278,10.888501742160278,55.89070262597587,37.39656269891788,0.5416666666666666,0.35344827586206895,0.3958333333333333,0.1896551724137931,0.46153846153846156,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5882352941176471,0.38235294117647056,0.8194444444444444,0.18055555555555555
2003,146,1400,85,1277,76,N,0,25,51,6,14,29,38,8,20,16,4,6,4,22,25,54,8,16,18,26,12,26,11,12,1,2,28,85,76,61.1712,62.822399999999995,61.99679999999999,137.10385052131724,122.58697223082481,122.58697223082481,137.10385052131724,14.516878290492429,-14.516878290492429,18.23985408116735,12.437810945273633,12.437810945273633,12.437810945273633,62.75841701122268,58.068459657701716,0.5490196078431373,0.5370370370370371,0.7450980392156863,0.48148148148148145,0.23529411764705882,0.375,0.625,0.7647058823529411,0.42424242424242425,0.5151515151515151,0.6206896551724138,0.3793103448275862
2003,152,1242,94,1266,61,N,0,38,71,8,19,10,17,19,33,22,12,8,5,15,23,74,3,16,12,18,21,18,7,11,7,3,17,94,61,68.6208,69.0432,68.832,136.56438865643887,88.62157136215714,88.62157136215714,136.56438865643887,47.942817294281724,-47.942817294281724,19.559032716927454,7.005604483586869,7.005604483586869,7.005604483586869,59.88786952089704,37.2314453125,0.5915492957746479,0.3310810810810811,0.23943661971830985,0.24324324324324326,0.5135135135135135,0.3888888888888889,0.6111111111111112,0.4864864864864865,0.5714285714285714,0.4065934065934066,0.8360655737704918,0.16393442622950818
2003,152,1393,95,1400,84,N,0,32,56,7,13,24,31,9,28,14,13,9,2,21,27,63,10,21,20,32,17,17,20,14,6,2,26,95,84,70.6944,71.1168,70.90559999999999,133.98095495983392,118.46737070132684,118.46737070132684,133.98095495983392,15.51358425850708,-15.51358425850708,14.486754966887418,18.005041411595247,18.005041411595247,18.005041411595247,68.20792647903504,54.48884276076804,0.6339285714285714,0.5079365079365079,0.5535714285714286,0.5079365079365079,0.34615384615384615,0.37777777777777777,0.6222222222222222,0.6538461538461539,0.5211267605633803,0.36619718309859156,0.6407407407407407,0.3592592592592593
2003,154,1393,81,1242,78,N,0,30,63,11,18,10,17,11,25,13,17,10,7,22,31,71,4,20,12,30,26,26,18,18,9,4,16,81,78,73.4208,73.152,73.2864,110.52528163479171,106.43175268535498,106.43175268535498,110.52528163479171,4.093528949436731,-4.093528949436731,12.937898089171973,14.97504159733777,14.97504159733777,14.97504159733777,57.463110102156634,46.318289786223275,0.5634920634920635,0.4647887323943662,0.2698412698412698,0.4225352112676056,0.2972972972972973,0.5098039215686274,0.49019607843137253,0.7027027027027027,0.4090909090909091,0.42045454545454547,0.5221238938053098,0.4778761061946903
2004,134,1197,72,1250,57,N,0,25,63,6,20,16,23,19,25,11,12,8,2,15,18,61,7,30,14,19,21,21,12,17,7,3,20,72,57,63.4752,62.745599999999996,63.1104,114.08579251597202,90.31791907514452,90.31791907514452,114.08579251597202,23.7678734408275,-23.7678734408275,11.444028297960882,12.20008133387556,12.20008133387556,12.20008133387556,49.23413566739606,41.089965397923876,0.4444444444444444,0.3524590163934426,0.36507936507936506,0.3114754098360656,0.475,0.45652173913043476,0.5434782608695652,0.525,0.5116279069767442,0.46511627906976744,0.6942675159235668,0.3057324840764331
2004,136,1104,65,1356,64,N,0,24,53,7,16,10,16,11,24,7,12,7,2,7,24,59,12,22,4,5,10,20,15,10,4,1,14,65,64,58.598400000000005,58.752,58.675200000000004,110.77934118673647,109.07504363001746,109.07504363001746,110.77934118673647,1.7042975567190126,-1.7042975567190126,8.856275303643725,17.40139211136891,17.40139211136891,17.40139211136891,54.13057961359094,52.287581699346404,0.5188679245283019,0.5084745762711864,0.3018867924528302,0.0847457627118644,0.3548387096774194,0.29411764705882354,0.7058823529411765,0.6451612903225806,0.5384615384615384,0.47692307692307695,0.5336538461538461,0.46634615384615385
2004,136,1163,70,1436,53,N,0,26,52,6,14,12,23,11,31,14,13,6,3,8,19,60,11,32,4,6,11,18,10,12,7,1,19,70,53,61.5552,61.0944,61.324799999999996,114.1463160091839,86.42506783552494,86.42506783552494,114.1463160091839,27.721248173658964,-27.721248173658964,15.70915619389587,11.814744801512287,11.814744801512287,11.814744801512287,56.342562781712815,42.30523627075351,0.5576923076923077,0.4083333333333333,0.4423076923076923,0.1,0.3793103448275862,0.2619047619047619,0.7380952380952381,0.6206896551724138,0.5915492957746479,0.4084507042253521,0.7777777777777778,0.2222222222222222
2004,136,1177,76,1173,69,N,2,24,59,5,13,23,40,11,38,13,11,4,3,19,27,79,3,20,12,23,18,32,11,10,5,3,29,76,69,73.53599999999999,77.8752,75.7056,100.38887479922225,91.14253106771494,91.14253106771494,100.38887479922225,9.24634373150731,-9.24634373150731,12.922465208747516,9.989102796948783,9.989102796948783,9.989102796948783,49.608355091383814,38.71184919210054,0.4491525423728814,0.36075949367088606,0.6779661016949152,0.2911392405063291,0.2558139534883721,0.32142857142857145,0.6785714285714286,0.7441860465116279,0.494949494949495,0.43434343434343436,0.6871165644171779,0.3128834355828221
2004,136,1181,96,1106,61,N,0,32,66,9,26,23,31,17,29,19,14,14,4,19,22,57,7,20,10,17,9,22,7,21,7,1,20,96,61,73.5744,73.4208,73.4976,130.61650992685475,82.99590734935562,82.99590734935562,130.61650992685475,47.62060257749913,-47.62060257749913,16.867897727272727,7.569204152249134,7.569204152249134,7.569204152249134,60.271220492214965,47.301488833746895,0.553030303030303,0.4473684210526316,0.4696969696969697,0.2982456140350877,0.4358974358974359,0.23684210526315788,0.7631578947368421,0.5641025641025641,0.5974025974025974,0.5064935064935064,0.8311111111111111,0.1688888888888889
2004,136,1211,76,1434,49,N,0,29,54,3,13,15,25,10,36,19,15,6,5,14,18,63,6,23,7,11,10,21,8,13,6,0,20,76,49,67.2,68.0064,67.6032,112.42071381236391,72.48177601060306,72.48177601060306,112.42071381236391,39.93893780176086,-39.93893780176086,19.19191919191919,9.0049527239982,9.0049527239982,9.0049527239982,58.46153846153846,36.11438679245283,0.5648148148148148,0.3333333333333333,0.46296296296296297,0.1746031746031746,0.3225806451612903,0.21739130434782608,0.782608695652174,0.6774193548387096,0.5974025974025974,0.4025974025974026,0.92,0.08
2004,136,1264,75,1196,60,N,0,26,60,6,15,17,21,13,23,10,10,8,4,21,21,45,3,13,15,22,4,22,4,14,4,4,18,75,60,63.590399999999995,62.092800000000004,62.8416,119.34769324778492,95.47815459822793,95.47815459822793,119.34769324778492,23.869538649556986,-23.869538649556986,11.20573733751681,5.5035773252614195,5.5035773252614195,5.5035773252614195,54.15944540727904,54.864667154352595,0.48333333333333334,0.5,0.35,0.4888888888888889,0.37142857142857144,0.14814814814814814,0.8518518518518519,0.6285714285714286,0.5806451612903226,0.5645161290322581,0.6416184971098265,0.3583815028901734
2004,136,1268,86,1431,83,N,0,29,59,8,18,20,31,16,21,17,14,7,6,20,29,56,5,17,20,24,9,20,13,14,2,2,25,86,83,67.81439999999999,68.6976,68.256,125.99624941397094,121.60103141115799,121.60103141115799,125.99624941397094,4.395218002812953,-4.395218002812953,16.40293323041297,13.894826849080804,13.894826849080804,13.894826849080804,59.19603524229075,62.34975961538461,0.559322033898305,0.5625,0.5254237288135594,0.42857142857142855,0.4444444444444444,0.3,0.7,0.5555555555555556,0.5606060606060606,0.5454545454545454,0.5560165975103735,0.44398340248962653
2004,136,1305,72,1277,66,N,0,20,46,7,22,25,29,5,23,10,17,6,2,16,23,55,5,16,15,18,6,20,14,14,9,0,25,72,66,67.92960000000001,68.0832,68.00640000000001,105.87238848108412,97.04968944099377,97.04968944099377,105.87238848108412,8.822699040090342,-8.822699040090342,11.660447761194032,15.398152221733392,15.398152221733392,15.398152221733392,61.26616746085773,52.44755244755245,0.5108695652173914,0.4636363636363636,0.6304347826086957,0.32727272727272727,0.2,0.20689655172413793,0.7931034482758621,0.8,0.5185185185185185,0.46296296296296297,0.5754189944134078,0.4245810055865922
2004,136,1314,63,1102,52,N,0,22,53,4,13,15,18,14,21,12,13,10,1,15,17,39,8,25,10,13,2,19,15,16,7,2,15,63,52,57.5232,56.371199999999995,56.947199999999995,110.62879298718815,91.31265452910768,91.31265452910768,110.62879298718815,19.316138458080474,-19.316138458080474,13.966480446927374,19.809825673534075,19.809825673534075,19.809825673534075,51.70715692711753,58.139534883720934,0.4528301886792453,0.5384615384615384,0.33962264150943394,0.3333333333333333,0.42424242424242425,0.08695652173913043,0.9130434782608695,0.5757575757575758,0.625,0.5892857142857143,0.569060773480663,0.430939226519337
2004,136,1371,80,1112,76,N,0,27,58,8,22,18,24,12,21,12,10,6,0,19,28,53,5,11,15,19,7,22,12,14,4,3,15,80,76,63.8976,65.62559999999999,64.76159999999999,123.52999308232042,117.35349342820439,117.35349342820439,123.52999308232042,6.176499654116029,-6.176499654116029,13.250883392226148,13.736263736263737,13.736263736263737,13.736263736263737,58.343057176196034,61.92959582790091,0.5344827586206896,0.5754716981132075,0.41379310344827586,0.3584905660377358,0.35294117647058826,0.25,0.75,0.6470588235294118,0.532258064516129,0.5483870967741935,0.49166666666666664,0.5083333333333333
2004,136,1386,82,1251,63,N,0,27,60,8,23,20,28,10,26,16,14,15,3,17,22,51,6,20,13,18,7,29,15,26,7,1,22,82,63,73.26719999999999,74.8032,74.0352,110.75812586445366,85.09465767634853,85.09465767634853,110.75812586445366,25.663468188105128,-25.663468188105128,15.637216575449571,15.01200960768615,15.01200960768615,15.01200960768615,56.6924778761062,53.46232179226069,0.5166666666666667,0.49019607843137253,0.4666666666666667,0.35294117647058826,0.2564102564102564,0.21212121212121213,0.7878787878787878,0.7435897435897436,0.5,0.5416666666666666,0.6712328767123288,0.3287671232876712
2004,136,1390,71,1427,45,N,0,27,54,6,14,11,15,11,29,11,20,11,9,20,15,63,2,15,13,21,22,17,2,19,8,3,15,71,45,66.81599999999999,66.4704,66.6432,106.53750120042255,67.52376836646499,67.52376836646499,106.53750120042255,39.01373283395756,-39.01373283395756,12.00873362445415,2.1450021450021453,2.1450021450021453,2.1450021450021453,58.58085808580858,31.146179401993358,0.5555555555555556,0.25396825396825395,0.2777777777777778,0.3333333333333333,0.39285714285714285,0.43137254901960786,0.5686274509803921,0.6071428571428571,0.5063291139240507,0.35443037974683544,1.0990990990990992,-0.0990990990990991
2004,136,1393,80,1140,75,N,0,24,46,11,16,21,28,5,18,12,7,2,4,15,26,55,10,26,13,19,15,21,19,9,2,1,23,80,75,57.90719999999999,55.065599999999996,56.48639999999999,141.6270111035577,132.77532290958533,132.77532290958533,141.6270111035577,8.851688193972365,-8.851688193972365,15.519917227108124,20.796847635726795,20.796847635726795,20.796847635726795,68.58710562414267,59.18560606060606,0.6413043478260869,0.5636363636363636,0.6086956521739131,0.34545454545454546,0.19230769230769232,0.45454545454545453,0.5454545454545454,0.8076923076923077,0.3898305084745763,0.4406779661016949,0.5303643724696356,0.46963562753036436
